HoldingIdle,41.01239
HoldingIdle,55.71288
HoldingIdle,60.02414
Person3@Breathing Idle,105.8479
Person3@Breathing Idle,106.1479
Person3@Breathing Idle,110.5036
Person3@Breathing Idle,110.8369
Person3@Breathing Idle,112.5037
Person3@Breathing Idle,119.2594
Person3@Breathing Idle,145.6603
StaticModelFinal._12,201.6622
